x,y
-3.41,-0.7520092392562733
-3.4,-0.4271111771428299
-3.3899999999999997,-0.6020069115764226
-3.38,-0.13477571623438866
-3.37,-0.5150105379326425
-3.36,-0.5719737471691815
-3.3499999999999996,-0.044799351277461597
-3.34,-0.8081777432515558
-3.33,0.14267231909202305
-3.3200000000000003,-0.9159592106062956
-3.31,-0.6294352455379059
-3.3,-0.3809236532302676
-3.29,-0.7259406835102349
-3.2800000000000002,-0.41431902568318507
-3.27,-0.6132898143678505
-3.26,-0.32856385323739024
-3.25,-0.3727384451040392
-3.24,-0.399154468329971
-3.23,-1.0257402608537818
-3.2199999999999998,-0.32370386206655877
-3.21,-0.08080055144882536
-3.2,-0.30435689332737115
-3.19,-0.7750137802324296
-3.1799999999999997,-0.5881252845580566
-3.17,-0.38860931688692835
-3.16,-0.16499200796958818
-3.15,-0.593812976054129
-3.1399999999999997,-0.40847593696618967
-3.13,-0.6555562806228334
-3.12,-0.10767185519277417
-3.11,-0.4834260951812943
-3.0999999999999996,-1.0908613878063962
-3.09,-0.5487639227278371
-3.08,-0.9742077565744138
-3.0700000000000003,-0.8782066542364629
-3.06,-0.5397447273081432
-3.05,-0.7124296517812039
-3.04,-0.5630190262019444
-3.0300000000000002,-0.9075201588638773
-3.02,-0.45757537223738975
-3.01,-0.9151335859500417
-3,-0.6114408644085088
-2.9899999999999998,-0.12662443777970245
-2.98,-0.4865865702226364
-2.9699999999999998,-0.6177677707088292
-2.96,-0.8969106098831994
-2.95,-0.45219208027817687
-2.94,-0.7718346548928984
-2.93,-0.9908832811730917
-2.92,-0.21903913969108724
-2.91,-0.9372906044572749
-2.9,-0.18607656225573244
-2.89,-0.6625254152393053
-2.88,-0.6795265879756831
-2.87,-0.546586189686127
-2.86,-0.3135166091439581
-2.85,-0.30825381245158456
-2.84,-1.0578995230607138
-2.83,-0.8969596366835626
-2.82,-1.1534039454737484
-2.81,-1.1496357380766216
-2.8,-0.5083887572893144
-2.79,-1.0333228356790745
-2.78,-0.9907405061245611
-2.77,-0.5737552729521327
-2.76,-0.5806901542335936
-2.75,-0.7245605456286969
-2.7399999999999998,-1.0949597779453895
-2.73,-0.6718883669234734
-2.7199999999999998,-1.3013286328972486
-2.71,-1.0029552326634055
-2.6999999999999997,-0.8791683647454333
-2.69,-0.31675743174876014
-2.68,-0.6411868907053183
-2.67,-0.8845162001981416
-2.66,-1.1545028456104447
-2.65,-0.449752966923256
-2.64,-0.8465628186031782
-2.63,-1.0346083703061817
-2.62,-1.0293888623766767
-2.61,-0.8260258206752646
-2.6,-1.1681755350662888
-2.59,-0.7498953481562943
-2.58,-0.5923038251670423
-2.57,-1.1062438898624383
-2.56,-0.35184004412351744
-2.55,-0.9930780506921657
-2.54,-0.4402317605449233
-2.53,-0.7316640240026765
-2.52,-0.26283225477960737
-2.51,-1.2053765642358283
-2.5,-1.1568258089326204
-2.4899999999999998,-1.1294581930222245
-2.48,-0.975948991027156
-2.4699999999999998,-0.7209332215782985
-2.46,-1.4712798272435827
-2.4499999999999997,-0.9953590595444831
-2.44,-0.687773657244859
-2.43,-0.7395922675481171
-2.42,-1.311614120046128
-2.41,-0.8302446498519587
-2.4,-1.04580374810631
-2.39,-0.7035325691718737
-2.38,-1.3327035881778597
-2.37,-0.7055633669339891
-2.36,-0.19143858221759635
-2.35,-0.8563313051568623
-2.34,-1.1993921860180246
-2.33,-0.6681397445400987
-2.32,-0.8844075746007272
-2.31,-0.496635716102686
-2.3,-0.6981559325378905
-2.29,-0.8291821292868742
-2.28,-1.2400110099603883
-2.27,0.04295608297506448
-2.26,-0.7982481738497016
-2.25,-1.1231197054276212
-2.2399999999999998,-0.8310166960274408
-2.23,-0.9260547274621396
-2.2199999999999998,-0.9810483445357677
-2.21,-0.6667130056503525
-2.1999999999999997,-0.5153809161389473
-2.19,-0.8103697140078673
-2.18,-1.117217739708582
-2.17,-1.0293663977587213
-2.16,-1.167695421213618
-2.15,-0.8444668250615468
-2.14,-1.162181004001309
-2.13,-1.717017636304993
-2.12,-1.607336217924494
-2.11,-1.2026332247781806
-2.1,-0.40392425228523376
-2.09,-1.0043824701630208
-2.08,-0.29972521919980233
-2.07,-0.5486609026103355
-2.06,-0.8086416988183257
-2.05,-1.104247327940855
-2.04,-0.6358980990577991
-2.03,-0.9995234595829318
-2.02,-0.44887209079061174
-2.01,-1.251466513187849
-2,-0.7307231472728208
-1.9899999999999998,-1.2519479974124166
-1.98,-0.799979289924816
-1.9699999999999998,-0.664927643247068
-1.96,-1.3962999709691097
-1.9499999999999997,-0.8429823367413006
-1.94,-0.5093182678123256
-1.9299999999999997,-0.8044006417097069
-1.92,-0.9614831585282665
-1.9100000000000001,-0.8219356878665254
-1.9,-1.0488783555900578
-1.8900000000000001,-0.7432904766130537
-1.88,-1.034143070272824
-1.87,-0.8273154365617765
-1.8599999999999999,-0.846982715022101
-1.85,-1.1891648215057824
-1.8399999999999999,-0.46599983267578027
-1.83,-1.3954821509692252
-1.8199999999999998,-1.0307597940333273
-1.81,-1.707986572811262
-1.7999999999999998,-0.7524208586822396
-1.79,-0.775730435253137
-1.7799999999999998,-1.037101687407176
-1.77,-1.2348130580058445
-1.7599999999999998,-0.2694454643615969
-1.75,-1.0998257256309503
-1.7399999999999998,-1.1275578973685536
-1.73,-0.7911770556470905
-1.7199999999999998,-0.891411417026468
-1.71,-0.6796610389559279
-1.6999999999999997,-0.5253659233691075
-1.69,-0.5240566926771426
-1.6799999999999997,-0.9120988176206191
-1.67,-1.1669605343127678
-1.6600000000000001,-1.2667026492495639
-1.65,-0.8004639254192026
-1.6400000000000001,-0.9025125787202866
-1.63,-0.5534797583313086
-1.62,-1.4961713845346258
-1.6099999999999999,-0.5660714850998964
-1.6,-0.7939075219851074
-1.5899999999999999,-0.6063577642379886
-1.58,-1.418079142555514
-1.5699999999999998,-1.0574253608447335
-1.56,-1.1197185015666677
-1.5499999999999998,-0.9661122751248125
-1.54,-0.9861005535323508
-1.5299999999999998,-1.2612565161580462
-1.52,-0.8813631061446366
-1.5099999999999998,-0.8054220048255251
-1.5,-1.0911207095777058
-1.4899999999999998,-0.6545954003349329
-1.48,-0.7891171937855321
-1.4699999999999998,-0.6669201676783174
-1.46,-0.4514072869783266
-1.4499999999999997,-1.0351224284495342
-1.44,-1.318649689173421
-1.4299999999999997,-0.7927572753206154
-1.42,-1.1266807132574859
-1.4100000000000001,-0.9814949193410326
-1.4,-1.2760023072013633
-1.3900000000000001,-1.048187988484345
-1.38,-0.8271848648450627
-1.37,-0.885560571756534
-1.3599999999999999,-0.9260126921678813
-1.35,-1.2467785881037237
-1.3399999999999999,-0.2749986439072233
-1.33,-1.1331026480363828
-1.3199999999999998,-1.3213704290727544
-1.31,-0.8107978324541237
-1.2999999999999998,-0.9014296999552881
-1.29,-0.8827148157131602
-1.2799999999999998,-1.4707977905840053
-1.27,-0.3728967386415751
-1.2599999999999998,-1.1197708221473077
-1.25,-1.0009595297248577
-1.2399999999999998,-1.1765159042787114
-1.23,-1.4357601416521457
-1.2199999999999998,-0.5760863681874777
-1.21,-0.599870979662728
-1.1999999999999997,-1.1839069462216176
-1.19,-1.3175518640155044
-1.1799999999999997,-0.6005131528464951
-1.17,-0.6515021445158125
-1.1600000000000001,-0.8188732773150774
-1.15,-1.2724553818089555
-1.1400000000000001,-0.8266239738059181
-1.13,-0.832718278381608
-1.12,-0.7257539331015612
-1.1099999999999999,-1.0106439243702048
-1.1,-1.1833422457580023
-1.0899999999999999,-0.929806072531293
-1.08,-1.0868107936499487
-1.0699999999999998,-0.6044122019179188
-1.06,-0.9116212366107764
-1.0499999999999998,-1.1689206706429973
-1.04,-0.853986983995836
-1.0299999999999998,-0.5228402729552174
-1.02,-0.7934823307641581
-1.0099999999999998,-1.0782695594780396
-1,-0.9599834721587859
-0.9900000000000002,-0.2183926652244268
-0.9799999999999995,-0.44418807451857667
-0.9699999999999998,-1.1484476199285913
-0.96,-0.7075089412961599
-0.9500000000000002,-0.6929572161324029
-0.9399999999999995,-1.033370338744907
-0.9299999999999997,-0.8321600649556632
-0.9199999999999999,-0.9900195255474362
-0.9100000000000001,0.01580825603079916
-0.9000000000000004,-1.0856062942565328
-0.8899999999999997,-0.704028477427116
-0.8799999999999999,-0.5751292361261799
-0.8700000000000001,-0.97374359493018
-0.8600000000000003,-0.8355877032148852
-0.8499999999999996,0.030184789428557957
-0.8399999999999999,-0.879185459552658
-0.8300000000000001,-0.9175737674493831
-0.8200000000000003,-0.45183828123541725
-0.8099999999999996,-0.7590503269753013
-0.7999999999999998,-0.1909456826335571
-0.79,-0.4244204679516387
-0.7800000000000002,-0.5631156650732625
-0.7699999999999996,-0.3934204757286772
-0.7599999999999998,-0.21506161140633784
-0.75,-0.6679792808102599
-0.7400000000000002,-0.7402037947711062
-0.7299999999999995,-0.5161515375877734
-0.7199999999999998,-0.49745611108072235
-0.71,0.06633947099215143
-0.7000000000000002,-0.24173822648997195
-0.6899999999999995,-0.38339262261727336
-0.6799999999999997,-0.860170859496189
-0.6699999999999999,-0.43316481602283485
-0.6600000000000001,-0.3647438924880255
-0.6499999999999995,0.0015032539602141126
-0.6399999999999997,-0.6825856311727644
-0.6299999999999999,-0.415243479709404
-0.6200000000000001,-0.25219239707799507
-0.6100000000000003,-0.3637900123125664
-0.5999999999999996,-0.8790684553884343
-0.5899999999999999,-0.43135254248641114
-0.5800000000000001,-0.45863327172187623
-0.5700000000000003,-0.7870933259479416
-0.5599999999999996,-0.40801782453706925
-0.5499999999999998,-0.643583620649443
-0.54,-0.6907792973963294
-0.5300000000000002,-0.5440498670974258
-0.5199999999999996,0.20106694595441738
-0.5099999999999998,-0.344408629942881
-0.5,-0.2751114010992285
-0.4900000000000002,-0.537958744202952
-0.47999999999999954,-0.7340165442702844
-0.46999999999999975,-0.45036318415916804
-0.45999999999999996,-0.6345558334118915
-0.4500000000000002,-0.1425188019210518
-0.4399999999999995,-0.35894210270473265
-0.4299999999999997,-0.260930021767996
-0.41999999999999993,0.19419594432823784
-0.41000000000000014,-0.29303004820533723
-0.39999999999999947,-0.34455277447016464
-0.3899999999999997,-0.8469719045347446
-0.3799999999999999,-0.041898000608829145
-0.3700000000000001,0.36465072641561325
-0.3600000000000003,-0.6270271188021247
-0.34999999999999964,1.8994338295730273e-4
-0.33999999999999986,-0.09683959100384143
-0.33000000000000007,0.0011034087436174733
-0.3200000000000003,-0.2812686352000036
-0.3099999999999996,-0.009935758163155645
-0.2999999999999998,-0.2677241580214034
-0.29000000000000004,0.45000327156043063
-0.28000000000000025,-0.3174222036282751
-0.2699999999999996,0.22180424925787254
-0.2599999999999998,-0.22530329380452652
-0.25,-0.09267574960771498
-0.2400000000000002,-0.3508339076519653
-0.22999999999999954,-0.20712732592900393
-0.21999999999999975,-0.018424806568990204
-0.20999999999999996,-0.26994309151843193
-0.20000000000000018,-0.40435581058167025
-0.1899999999999995,-0.2760266436611108
-0.17999999999999972,0.4621410645845704
-0.16999999999999993,-0.07256619240605017
-0.16000000000000014,-0.46929543595009254
-0.14999999999999947,-0.23141440149423284
-0.13999999999999968,0.16568093687808547
-0.1299999999999999,0.07518129416945254
-0.1200000000000001,-0.34333640389104414
-0.11000000000000032,0.17887967926707707
-0.09999999999999964,0.4735694568208385
-0.08999999999999986,0.0153268293310974
-0.08000000000000007,0.3740816237956352
-0.07000000000000028,-0.06219829685931016
-0.05999999999999961,0.18837600330320492
-0.04999999999999982,-0.138441380087398
-0.040000000000000036,0.7611145218806509
-0.03000000000000025,-0.006823111593338704
-0.019999999999999574,0.32090055612400975
-0.009999999999999787,0.09165064469841236
0,0.2834130930147621
0.009999999999999787,0.5536959477643411
0.020000000000000462,-0.219829164886171
0.03000000000000025,-0.3771626816493961
0.040000000000000036,0.244184887644393
0.04999999999999982,-0.05368711021500041
0.0600000000000005,0.33516336140857883
0.07000000000000028,0.1427708844816122
0.08000000000000007,0.4796275685428664
0.08999999999999986,-0.19249614239948093
0.10000000000000053,0.6213987537926635
0.11000000000000032,-0.05683217650214059
0.1200000000000001,-0.20771018031724198
0.1299999999999999,0.17605706181114872
0.13999999999999968,0.0699799283243561
0.15000000000000036,0.18050155145125063
0.16000000000000014,-0.03516136091224367
0.16999999999999993,0.3840506382637996
0.17999999999999972,0.23971168000268767
0.1900000000000004,0.007606422493800835
0.20000000000000018,0.6702322676403081
0.20999999999999996,0.07736317130892408
0.21999999999999975,0.6496812797112873
0.23000000000000043,0.5942442195894814
0.2400000000000002,0.275435070430925
0.25,0.38200299306529434
0.2599999999999998,0.5908456958812769
0.27000000000000046,0.17270052865296007
0.28000000000000025,0.30890020055053524
0.29000000000000004,0.39964506475095996
0.2999999999999998,0.8167850693645174
0.3100000000000005,0.15023875332997672
0.3200000000000003,0.5904406001169611
0.33000000000000007,0.9450625705958952
0.33999999999999986,-0.3661694576730526
0.35000000000000053,0.4682508906738698
0.3600000000000003,0.05684364681399323
0.3700000000000001,-0.06557901229053492
0.3799999999999999,0.26438778914484085
0.3899999999999997,0.12218523132227324
0.40000000000000036,0.807679618919311
0.41000000000000014,0.6896179449552999
0.41999999999999993,0.32505264886380986
0.4299999999999997,0.5814754778929042
0.4400000000000004,0.4766635127515926
0.4500000000000002,0.8293097694700785
0.45999999999999996,0.2451633124737524
0.46999999999999975,1.0814062698022626
0.4800000000000004,0.3990241143670404
0.4900000000000002,-0.03924294453214405
0.5,0.46571326905846383
0.5099999999999998,-0.10726710721145505
0.5200000000000005,0.21695838137709755
0.5300000000000002,0.37558012921382633
0.54,0.6890328893891228
0.5499999999999998,0.7028141122820497
0.5600000000000005,0.6837894377669759
0.5700000000000003,0.6374956796919609
0.5800000000000001,0.6454015514796417
0.5899999999999999,0.3495415790648685
0.6000000000000005,0.41602596711038564
0.6100000000000003,0.16451134191593725
0.6200000000000001,0.11828417388404427
0.6299999999999999,0.7045992129671306
0.6399999999999997,1.098318777122054
0.6500000000000004,0.19764915842526848
0.6600000000000001,0.36110330272977664
0.6699999999999999,0.6048953738344833
0.6799999999999997,0.22149751162542275
0.6900000000000004,0.13785884153954586
0.7000000000000002,0.13699869844277296
0.71,0.9810144194448871
0.7199999999999998,0.6312529058287694
0.7300000000000004,0.12014786976309993
0.7400000000000002,0.7290703238799028
0.75,0.2398028924794216
0.7599999999999998,0.4420995288914209
0.7700000000000005,0.5259359436735711
0.7800000000000002,0.7072776875453117
0.79,0.6940401688867641
0.7999999999999998,0.6275835894230485
0.8100000000000005,0.6562490231170213
0.8200000000000003,0.27865127796231354
0.8300000000000001,0.4276665703835475
0.8399999999999999,0.9736056275736873
0.8500000000000005,0.9000820779538061
0.8600000000000003,1.1483788910169377
0.8700000000000001,0.7947078730515762
0.8799999999999999,0.6130970849936295
0.8899999999999997,0.5286742732498748
0.9000000000000004,0.7899034698133609
0.9100000000000001,0.4558312063669234
0.9199999999999999,0.7354249496733509
0.9299999999999997,0.8971640479450509
0.9400000000000004,0.9102259339392398
0.9500000000000002,0.9285095529822095
0.96,0.6780170353289442
0.9699999999999998,0.3345647693748038
0.9800000000000004,0.345679386579641
0.9900000000000002,0.5629467767350376
1,0.737435425949998
1.0099999999999998,0.7058219889589132
1.0200000000000005,0.8050851531885382
1.0300000000000002,0.853146143470888
1.04,0.9357316739353331
1.0499999999999998,0.5601280984822745
1.0600000000000005,0.7519827607704751
1.0700000000000003,0.34978174067307466
1.08,1.4485957766161466
1.0899999999999999,0.6934013784267246
1.1000000000000005,1.057418552550657
1.1100000000000003,0.9764996203138586
1.12,0.9986299358461608
1.13,0.48095959070328514
1.1400000000000006,0.19857095174426098
1.1500000000000004,0.36204384238451237
1.1600000000000001,0.920586348938565
1.17,1.0902976190811406
1.1799999999999997,0.36752936647947304
1.1900000000000004,0.6961225086838541
1.2000000000000002,1.0053720591967041
1.21,1.0657025789619687
1.2199999999999998,0.796701165633031
1.2300000000000004,0.9168598691444482
1.2400000000000002,1.236136327671084
1.25,1.060873304424804
1.2599999999999998,1.0674995996194268
1.2700000000000005,0.7567785170249985
1.2800000000000002,0.6058866390618145
1.29,0.6278942573092607
1.2999999999999998,0.758580873679885
1.3100000000000005,0.9354823969620749
1.3200000000000003,0.5976072916186861
1.33,0.6212497202133418
1.3399999999999999,0.6621133664697266
1.3500000000000005,0.7431298798242293
1.3600000000000003,0.5242197108603588
1.37,0.6851171213684901
1.38,1.0173192705124414
1.3900000000000006,0.5136433001075044
1.4000000000000004,0.5376724077390203
1.4100000000000001,0.886572332015811
1.42,1.057829914405525
1.4299999999999997,0.717544802071579
1.4400000000000004,1.0931952652160448
1.4500000000000002,0.5423769496158835
1.46,0.6559174318135117
1.4699999999999998,0.8038075130269867
1.4800000000000004,1.0897942170086818
1.4900000000000002,1.3236014222551062
1.5,0.7696393014312042
1.5099999999999998,0.8089138912152616
1.5200000000000005,0.6003085588735855
1.5300000000000002,0.7292816455166354
1.54,1.3060932104454261
1.5499999999999998,1.1480619679772306
1.5600000000000005,1.0758195570313955
1.5700000000000003,0.8716316153183128
1.58,1.3037013552742294
1.5899999999999999,0.753247045439347
1.6000000000000005,0.9775199154340632
1.6100000000000003,1.0622670866447073
1.62,0.9522215361256837
1.63,0.9233348778458976
1.6400000000000006,1.0850286716338529
1.6500000000000004,0.574855067521916
1.6600000000000001,0.43943959592015003
1.67,0.8684900217999658
1.6799999999999997,0.843863603249658
1.6900000000000004,1.0570908901642495
1.7000000000000002,1.6647748745015996
1.71,0.6944225929732399
1.7199999999999998,1.162115947701039
1.7300000000000004,0.9363172497961512
1.7400000000000002,1.0456697493523228
1.75,0.10284838885713588
1.7599999999999998,0.7067368225818591
1.7700000000000005,1.0265045555094994
1.7800000000000002,1.1489048159309505
1.79,0.7022393526172521
1.7999999999999998,0.6993060151938717
1.8100000000000005,0.8047449436298179
1.8200000000000003,1.1534863721708732
1.83,0.5496122969443036
1.8399999999999999,0.5195191820151076
1.8500000000000005,1.4697314671684207
1.8600000000000003,0.8398629600690747
1.87,1.0927010406339417
1.88,0.7998052414260719
1.8900000000000006,0.7925362056744023
1.9000000000000004,1.397602085707306
1.9100000000000001,1.268189113778014
1.92,0.8268619200392054
1.9299999999999997,0.8364379977632458
1.9400000000000004,1.1041193606675272
1.9500000000000002,0.7589820980316946
1.96,1.1078871330601052
1.9699999999999998,1.1956737386611453
1.9800000000000004,0.43387672211220085
1.9900000000000002,0.2581827168218729
2,0.56403364433249
2.01,1.20550067317183
2.0200000000000005,0.8835273491565675
2.0300000000000002,1.2879458496440037
2.04,0.6027054815464183
2.05,0.9622322953578323
2.0600000000000005,0.8583143951699908
2.0700000000000003,1.1441549311891621
2.08,0.7471283911069374
2.09,1.1491426971787837
2.1000000000000005,1.1810972567854494
2.1100000000000003,1.233212604262221
2.12,1.5518160455432994
2.13,0.7671070687672331
2.1400000000000006,0.96824999360087
2.1500000000000004,1.610157539556543
2.16,0.9750403978629253
2.17,0.333704085401206
2.1799999999999997,0.9195873579931553
2.1900000000000004,1.5799928191179404
2.2,0.39213605146585384
2.21,0.686129999757969
2.2199999999999998,0.7398238247646012
2.2300000000000004,0.6565810749501741
2.24,0.961692353666573
2.25,0.8501881191714062
2.26,1.3440849375834003
2.2700000000000005,1.348396227610407
2.2800000000000002,0.5044872791167904
2.29,0.9516657969433077
2.3,0.5228545948233085
2.3100000000000005,0.7054625943836881
2.3200000000000003,1.192314811230108
2.33,0.9307310831566127
2.34,1.0363279354714436
2.3500000000000005,0.8351403300423917
2.3600000000000003,0.44232487574300827
2.37,0.6375206397771641
2.38,0.9712710051900552
2.3900000000000006,0.9348988356375117
2.4000000000000004,1.2765039375252336
2.41,1.0466926924611535
2.42,0.8982482358952417
2.4299999999999997,0.7272277385136174
2.4400000000000004,0.9313716569003381
2.45,1.001742475764551
2.46,0.7067627162841529
2.4699999999999998,0.792765866132014
2.4800000000000004,1.176952956887379
2.49,0.5989915758421844
2.5,0.9604797282226353
2.51,1.2106731179468007
2.5200000000000005,0.8501266365201438
2.5300000000000002,0.8615079479944754
2.54,1.0565796199547093
2.55,0.9172015791082401
2.5600000000000005,0.7269815598057544
2.5700000000000003,0.5460165786866342
2.58,0.8808518051758255
2.59,0.7413882525407591
2.6000000000000005,0.8703513855172442
2.6100000000000003,0.6659544048147475
2.62,0.9057533037902943
2.63,0.6895868793886326
2.6400000000000006,1.0763892145442986
2.6500000000000004,1.157033773361359
2.66,0.5614246055073204
2.67,1.2587206267521047
2.6799999999999997,1.038913304087607
2.6900000000000004,0.995382749902084
2.7,0.28549477660837874
2.71,1.2224026497635514
2.7199999999999998,0.8380587961025422
2.7300000000000004,1.1017595534406583
2.74,0.416912360544704
2.75,0.4646264277901311
2.76,1.0364079030555478
2.7700000000000005,1.0511635728765472
2.7800000000000002,0.8219348909525921
2.79,1.4280065966935993
2.8,1.192531507462163
2.8100000000000005,0.5415205192479737
2.8200000000000003,1.1289926576636422
2.83,0.910110156505727
2.84,1.219558357747047
2.8500000000000005,0.6560525540255145
2.8600000000000003,0.7366038407307283
2.87,0.3940594659787679
2.88,0.0946142440323301
2.8900000000000006,1.0621315147686292
2.9000000000000004,1.0922777561387944
2.91,0.7503590600531505
2.92,0.8193504767766293
2.9300000000000006,0.6369680453629707
2.9400000000000004,0.3407990550286321
2.95,0.8202699255183244
2.96,0.8121382087778912
2.9699999999999998,0.5229538842912758
2.9800000000000004,0.38601545182559643
2.99,0.5957236487384152
3,0.5625846367618144
3.01,0.5624735949674177
3.0199999999999996,0.6594239257777769
3.0299999999999994,1.0074107325807449
3.040000000000001,0.62715902574453
3.0500000000000007,0.573476500415963
3.0600000000000005,0.27234340062741347
3.0700000000000003,1.1412707059820733
3.08,0.7664383891226918
3.09,0.990657972693894
3.0999999999999996,0.729328984742967
3.1099999999999994,0.5531374960504161
3.120000000000001,0.6159095778804178
3.130000000000001,0.32441878080268155
3.1400000000000006,0.9476833565604621
3.1500000000000004,0.11206230981900345
3.16,0.7223657204470934
3.17,0.5954909080416451
3.1799999999999997,0.6050851741151856
3.1899999999999995,0.22842426361279206
3.1999999999999993,0.39664735285381325
3.210000000000001,0.5018039181701808
3.2200000000000006,0.788629925633578
3.2300000000000004,0.45702475390423414
3.24,0.705936081784142
3.25,0.704976123273551
3.26,0.3547211979365671
3.2699999999999996,-0.12065068085219566
3.2799999999999994,0.787875827680003
3.290000000000001,0.7803523015524272
3.3000000000000007,0.5243231316495581
3.3100000000000005,0.524715508059162
3.3200000000000003,0.2657235146286028
3.33,0.3104636169812367
3.34,0.9017382657446247
3.3499999999999996,0.29232568688555405
3.3599999999999994,0.6062523836559621
3.370000000000001,0.5935914187366773
3.380000000000001,0.716810082404745
3.3900000000000006,0.6861730930327141
3.4000000000000004,0.4633969605044281
3.41,0.3859116272654659
3.42,0.5170153941398092
3.4299999999999997,0.43300899062191284
3.4399999999999995,0.36210319362666343
3.4499999999999993,1.022977170061706
3.460000000000001,0.8214515962139031
3.4700000000000006,-0.010443603435118909
3.4800000000000004,0.4344216767551253
3.49,0.48683644745099186
3.5,0.5293610857298007
3.51,0.24824469953098116
3.5199999999999996,-0.029643427747658546
